R_01,R_02,R_03,R_04,R_05,R_06,R_07,R_08_A,R_08_B,R_08_C,R_08_D,R_09,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
1,2,0,,2,2,2,2,2,9,9,2,41001,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41004,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41007,2,1,2
2,,0,,1,1,1,9,2,9,9,2,41012,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41013,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41014,1,1,1
2,,0,,2,2,2,9,9,2,9,2,41016,2,1,2
2,,0,,1,2,2,9,9,9,9,2,41017,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41022,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41024,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41027,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41028,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41033,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41041,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41045,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41049,1,1,1
2,,0,,1,1,1,9,9,9,9,2,41050,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41052,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41053,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41054,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41055,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41056,3,1,3
2,,0,,2,2,2,9,9,9,9,2,41061,1,1,1
2,,0,,1,2,1,9,9,9,9,2,41063,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41064,2,1,2
2,,5,2,2,2,2,9,2,9,9,2,41065,1,1,1
2,,0,,1,2,2,9,9,9,9,2,41066,1,1,1
2,,0,,1,1,9,9,9,9,9,2,41068,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41069,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41073,2,1,2
2,,0,,1,2,2,9,2,9,9,2,41074,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41075,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41077,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41079,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41080,3,1,3
2,,0,,2,2,2,2,2,9,9,2,41081,1,1,1
1,2,0,,2,2,2,9,9,9,9,2,41082,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41084,1,1,1
2,,0,,2,2,2,2,2,9,9,2,41085,3,1,3
2,,0,,1,1,1,9,9,9,9,2,41086,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41088,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41090,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41091,1,1,1
2,,0,,2,2,2,2,2,9,9,2,41093,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41095,2,1,2
2,,1,2,2,2,2,9,9,9,9,2,41097,2,1,2
2,,0,,1,2,2,9,9,9,9,2,41098,1,1,1
2,,0,,1,1,9,9,9,9,9,2,41102,2,1,2
2,,0,,1,1,2,9,2,9,9,2,41107,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41108,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41111,1,1,1
9,,0,,1,1,1,9,9,9,9,2,41112,2,1,2
2,,0,,2,2,9,9,2,9,9,2,41114,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41118,4,1,4
2,,0,,1,1,9,9,2,9,9,2,41119,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41120,1,1,1
9,,0,,1,1,1,9,2,9,9,2,41123,3,1,3
2,,0,,2,2,2,9,2,9,9,2,41129,1,1,1
2,,3,2,1,1,1,9,2,9,9,2,41130,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41131,1,1,1
2,,0,,1,1,9,9,2,9,9,2,41135,1,1,1
2,,0,,1,2,2,2,2,9,9,2,41137,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41141,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41142,2,1,2
9,,0,,2,2,9,9,9,9,9,2,41143,2,1,2
2,,0,,1,2,2,9,2,9,9,2,41144,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41146,2,1,2
2,,0,,1,1,2,9,2,9,9,2,41148,1,1,1
2,,0,,1,1,9,9,9,9,9,9,41150,2,1,2
2,,0,,1,1,1,9,9,9,9,2,41151,2,1,2
2,,0,,1,1,2,9,9,9,9,2,41152,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41154,2,1,2
2,,0,,1,1,2,9,2,9,9,2,41155,2,1,2
2,,0,,1,1,2,9,9,9,9,2,41157,2,1,2
2,,0,,1,1,2,9,9,9,9,2,41158,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41162,1,1,1
1,2,0,,2,2,2,1,1,9,9,2,41163,1,1,1
2,,1,2,1,1,1,9,2,9,9,2,41164,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41165,2,1,2
2,,0,,1,1,2,9,1,9,9,1,41169,2,1,2
2,,0,,1,1,2,9,2,9,9,2,41172,1,1,1
2,,0,,1,2,2,9,9,9,9,2,41174,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41175,1,1,1
2,,0,,1,1,2,2,9,9,9,2,41176,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41178,1,1,1
2,,0,,1,1,9,9,2,9,9,2,41179,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41180,3,1,3
2,,0,,2,2,2,9,2,9,9,2,41182,2,1,2
2,,0,,1,1,2,9,9,9,9,2,41183,3,1,3
2,,0,,1,1,2,9,9,9,9,2,41184,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41185,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41186,3,1,3
2,,0,,2,2,2,9,9,9,9,2,41188,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41190,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41191,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41192,1,1,1
2,,1,2,2,2,2,9,2,9,9,2,41194,2,1,2
2,,0,,1,1,2,9,2,9,9,2,41196,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41197,2,1,2
2,,0,,1,1,1,9,9,9,9,2,41198,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41202,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41203,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41204,3,1,3
2,,0,,1,2,2,9,2,9,9,2,41205,2,1,2
2,,0,,2,1,2,9,2,9,9,2,41209,1,1,1
2,,2,2,2,2,2,9,2,9,9,9,41210,3,1,3
2,,0,,1,1,1,9,9,9,9,2,41213,2,1,2
1,2,1,2,1,1,2,9,2,9,9,2,41215,1,1,1
2,,3,2,1,2,2,9,2,9,9,2,41216,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41218,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41220,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41221,2,1,2
2,,0,,1,1,1,9,9,9,9,2,41222,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41223,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41225,4,1,4
2,,15,2,1,1,2,9,2,9,9,2,41226,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41231,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41234,1,1,1
2,,2,2,2,2,2,9,2,9,9,2,41235,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41241,2,1,2
2,,0,,2,1,2,9,2,9,9,2,41242,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41249,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41253,1,1,1
9,,0,,2,2,2,9,2,9,9,2,41254,1,1,1
2,,1,2,2,2,2,9,2,9,9,2,41256,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41259,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41261,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41262,2,1,2
2,,0,,1,1,2,9,2,9,9,2,41263,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41264,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41265,2,1,2
2,,0,,1,1,1,9,2,9,9,2,41266,2,1,2
2,,0,,1,1,2,9,9,9,9,2,41267,2,1,2
2,,0,,2,2,2,1,9,9,9,2,41268,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41270,2,1,2
2,,0,,1,1,1,9,2,9,9,2,41274,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41275,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41276,1,1,1
2,,0,,2,1,1,9,9,9,9,2,41277,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41279,2,1,2
2,,0,,2,2,2,1,2,9,9,2,41281,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41282,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41283,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41286,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41289,2,1,2
2,,5,2,1,2,2,9,2,9,9,2,41291,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41293,1,1,1
2,,0,,2,2,2,2,2,2,9,2,41295,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41297,2,1,2
2,,0,,2,1,2,9,9,9,9,2,41298,2,1,2
2,,0,,2,2,1,9,9,9,9,2,41302,3,1,3
2,,0,,2,2,2,9,2,9,9,2,41304,5,1,5
2,,0,,1,2,2,9,2,9,9,2,41307,3,1,3
2,,0,,1,1,2,9,2,9,9,2,41308,1,1,1
2,,0,,1,2,2,9,9,9,9,2,41309,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41310,1,1,1
2,,0,,2,2,2,9,2,9,9,1,41312,2,1,2
2,,2,2,1,1,2,9,2,9,9,2,41313,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41316,2,1,2
2,,0,,1,1,2,9,2,9,9,2,41317,4,1,4
2,,0,,1,1,2,9,9,9,9,2,41320,2,1,2
2,,0,,1,1,9,9,2,9,9,2,41321,3,1,3
2,,0,,1,1,1,9,9,9,9,2,41325,1,1,1
2,,0,,2,1,1,9,9,9,9,2,41327,2,1,2
2,,0,,1,1,9,9,2,9,9,2,41328,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41330,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41332,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41333,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41334,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41336,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41339,1,1,1
2,,0,,1,1,1,9,9,9,9,2,41341,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41344,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41345,2,1,2
2,,0,,1,1,2,9,9,9,9,2,41346,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41347,4,1,4
2,,0,,1,2,2,9,2,9,9,2,41348,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41349,2,1,2
2,,0,,2,2,2,2,2,9,9,2,41351,2,1,2
2,,0,,1,1,2,9,2,9,9,2,41353,1,1,1
2,,0,,1,1,9,9,2,9,9,2,41357,1,1,1
2,,0,,1,1,1,9,9,9,9,2,41359,3,1,3
2,,0,,1,1,2,9,2,9,9,9,41361,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41363,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41366,1,1,1
2,,2,2,1,1,1,9,2,9,9,2,41367,3,1,3
2,,7,2,2,2,2,9,2,9,9,2,41369,1,1,1
2,,1,2,2,2,2,9,2,9,9,2,41376,2,1,2
2,,0,,1,1,1,9,2,9,9,2,41377,3,1,3
2,,0,,2,2,2,2,2,9,9,2,41378,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41380,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41382,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41384,1,1,1
2,,2,1,1,1,2,9,1,1,1,1,41385,1,1,1
2,,4,2,1,1,2,9,9,9,9,2,41386,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41390,3,1,3
1,2,7,2,2,2,2,9,9,9,9,2,41391,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41392,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41394,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41395,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41396,1,1,1
2,,0,,1,1,2,2,2,9,9,2,41397,3,1,3
2,,0,,2,2,2,9,2,9,9,2,41398,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41399,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41401,1,1,1
2,,0,,2,2,9,9,9,9,9,2,41402,3,1,3
2,,0,,1,1,1,9,2,9,9,2,41405,4,1,4
2,,0,,2,2,2,9,2,9,9,2,41406,2,1,2
2,,0,,1,2,2,9,2,9,9,2,41407,4,1,4
2,,0,,1,1,1,9,2,9,9,2,41409,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41411,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41413,2,1,2
2,,0,,1,2,2,2,2,9,9,2,41414,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41415,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41418,2,1,2
2,,0,,1,1,1,9,2,9,9,2,41419,4,1,4
2,,0,,1,1,2,2,2,9,9,2,41420,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41422,2,1,2
2,,0,,1,1,9,9,2,9,9,2,41423,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41425,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41426,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41427,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41428,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41433,1,1,1
2,,0,,2,1,2,1,2,2,9,2,41434,2,1,2
2,,0,,1,2,2,9,2,9,9,2,41436,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41438,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41440,2,1,2
2,,0,,1,1,1,9,2,9,9,2,41442,2,1,2
2,,0,,1,2,2,1,2,9,9,2,41445,3,1,3
2,,0,,1,1,1,9,2,9,9,2,41450,1,1,1
2,,0,,1,1,1,2,2,9,9,2,41451,3,1,3
2,,0,,2,2,1,9,9,9,9,2,41452,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41454,5,1,5
2,,0,,2,2,2,9,2,9,9,2,41455,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41460,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41461,1,1,1
2,,0,,1,1,1,9,2,9,9,9,41464,2,1,2
2,,0,,2,2,2,2,2,9,9,2,41466,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41467,1,1,1
2,,0,,2,2,2,2,2,9,9,2,41468,4,1,4
2,,0,,2,2,2,2,2,9,9,2,41472,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41473,2,1,2
2,,0,,1,2,2,9,2,9,9,2,41474,4,1,4
2,,0,,1,1,9,2,2,2,9,2,41477,1,1,1
2,,0,,2,2,2,9,2,2,9,2,41478,1,1,1
2,,0,,1,2,2,9,9,9,9,2,41479,1,1,1
2,,0,,9,2,2,9,9,9,9,2,41480,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41481,5,1,5
2,,0,,1,2,2,9,2,9,9,2,41485,2,1,2
2,,0,,1,1,1,2,2,2,9,2,41486,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41487,4,1,4
2,,0,,1,1,1,9,9,9,9,2,41489,1,1,1
2,,0,,2,2,9,9,2,9,9,2,41490,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41494,3,1,3
2,,0,,1,1,1,9,9,9,9,2,41495,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41497,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41498,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41499,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41500,2,1,2
2,,1,2,1,1,1,9,2,9,9,2,41501,2,1,2
2,,0,,1,1,2,2,2,9,9,2,41506,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41507,3,1,3
2,,0,,2,2,2,9,2,9,9,2,41509,1,1,1
2,,0,,1,1,9,9,2,9,9,2,41510,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41511,1,1,1
2,,0,,1,2,1,9,2,2,9,2,41514,3,1,3
2,,0,,2,2,2,9,2,9,9,2,41516,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41517,4,1,4
2,,0,,1,1,2,9,2,9,9,2,41518,1,1,1
2,,0,,2,1,1,9,9,9,9,2,41519,2,1,2
2,,0,,2,2,2,9,2,9,9,1,41522,2,1,2
2,,0,,2,2,2,1,2,9,9,2,41526,2,1,2
2,,0,,1,1,9,9,2,9,9,2,41529,2,1,2
2,,0,,1,1,1,2,2,9,9,2,41530,1,1,1
2,,0,,1,1,9,9,2,9,9,2,41532,2,1,2
2,,0,,1,2,9,9,2,9,9,2,41533,1,1,1
2,,0,,2,2,9,9,9,9,9,2,41535,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41538,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41540,2,1,2
2,,0,,2,2,2,1,1,9,9,2,41541,1,1,1
1,2,0,,2,2,2,9,9,9,9,2,41542,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41543,2,1,2
2,,0,,1,1,9,9,2,9,9,2,41544,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41546,6,1,6
2,,0,,1,2,2,9,9,9,9,2,41548,1,1,1
2,,0,,1,1,1,9,9,9,9,2,41549,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41550,1,1,1
2,,0,,1,1,9,9,9,9,9,2,41554,2,1,2
2,,0,,1,1,2,9,2,9,9,2,41556,1,1,1
2,,0,,1,1,1,1,2,9,9,2,41557,3,1,3
1,2,0,,2,2,2,9,2,9,9,2,41558,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41560,1,1,1
2,,0,,2,2,2,2,2,2,9,2,41561,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41562,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41563,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41567,2,1,2
2,,0,,2,2,2,2,9,9,9,2,41568,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41569,1,1,1
2,,3,2,2,2,2,9,2,9,9,2,41571,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41573,1,1,1
2,,0,,1,1,2,1,2,9,9,2,41574,1,1,1
2,,0,,2,2,2,9,2,9,9,1,41577,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41578,2,1,2
2,,0,,1,1,2,9,2,9,9,2,41579,2,1,2
2,,0,,2,1,2,9,9,9,9,2,41580,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41583,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41584,3,1,3
2,,0,,2,2,2,9,2,9,9,2,41585,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41586,3,1,3
2,,0,,9,2,9,9,2,9,9,2,41587,3,1,3
2,,0,,2,2,2,9,2,9,9,2,41588,1,1,1
2,,3,2,1,1,1,9,2,9,9,2,41589,4,1,4
2,,0,,1,1,1,9,9,9,9,2,41591,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41594,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41597,3,1,3
2,,0,,1,1,1,9,2,9,9,2,41598,1,1,1
2,,1,2,2,2,2,2,9,9,9,2,41599,2,1,2
2,,0,,1,2,2,9,9,9,9,2,41601,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41602,1,1,1
2,,0,,2,2,2,9,2,2,9,2,41603,5,1,5
2,,0,,2,2,2,9,1,9,9,2,41605,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41607,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41608,4,1,4
2,,0,,1,1,2,9,9,9,9,2,41609,3,1,3
2,,0,,1,2,2,9,2,9,9,2,41610,1,1,1
2,,0,,1,2,2,9,9,9,9,2,41611,2,1,2
2,,0,,1,1,1,9,2,9,9,2,41613,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41614,3,1,3
2,,0,,1,1,1,9,9,9,9,2,41617,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41618,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41619,1,1,1
2,,0,,2,2,2,2,2,9,9,2,41620,5,1,5
2,,0,,1,2,2,9,9,9,9,2,41624,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41625,2,1,2
2,,3,2,2,2,2,9,2,9,9,2,41626,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41632,2,1,2
2,,1,2,2,2,2,9,9,9,9,2,41636,1,1,1
2,,0,,1,1,1,9,9,9,9,2,41638,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41640,3,1,3
2,,0,,2,2,2,9,2,9,9,2,41646,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41648,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41657,3,1,3
2,,0,,1,1,1,9,9,9,9,2,41658,1,1,1
1,2,0,,1,2,1,9,2,9,9,2,41659,2,1,2
2,,0,,2,2,2,2,2,9,9,2,41661,1,1,1
1,2,10,2,1,2,2,9,9,9,9,2,41662,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41663,3,1,3
2,,0,,2,2,2,9,9,9,9,2,41665,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41667,1,1,1
2,,0,,1,1,1,9,9,9,9,2,41668,2,1,2
2,,0,,1,2,2,9,2,9,9,2,41669,1,1,1
1,1,5,1,2,1,2,2,1,9,2,2,41674,3,1,3
2,,0,,2,2,2,9,9,9,9,2,41676,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41677,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41679,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41680,1,1,1
2,,2,2,1,1,9,9,9,9,9,2,41681,1,1,1
2,,0,,1,1,1,9,9,9,9,2,41684,3,1,3
2,,0,,2,2,2,9,2,9,9,2,41687,3,1,3
2,,0,,2,2,2,9,2,9,9,2,41689,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41690,3,1,3
2,,0,,2,1,1,9,9,9,9,2,41692,3,1,3
2,,0,,1,2,2,9,2,9,9,2,41693,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41694,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41696,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41697,2,1,2
2,,0,,1,1,2,9,9,9,9,2,41698,2,1,2
2,,10,2,2,2,2,9,9,9,9,2,41699,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41700,1,1,1
2,,0,,2,1,9,9,2,9,9,2,41702,1,1,1
2,,0,,2,2,2,9,1,9,9,2,41703,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41704,1,1,1
2,,0,,1,2,2,2,2,2,9,2,41705,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41706,3,1,3
2,,0,,1,1,1,2,9,9,9,2,41707,2,1,2
2,,2,2,2,2,2,9,2,9,9,2,41708,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41709,2,1,2
2,,0,,1,2,9,2,2,9,9,2,41710,1,1,1
2,,0,,1,2,2,9,9,9,9,2,41711,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41712,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41714,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41715,1,1,1
2,,1,2,2,2,2,9,2,9,9,2,41718,3,1,3
2,,0,,1,1,2,9,2,9,9,2,41719,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41721,3,1,3
1,1,0,,2,2,2,9,2,9,9,2,41722,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41723,2,1,2
2,,0,,1,1,2,2,2,9,9,2,41724,3,1,3
2,,0,,1,2,9,9,2,9,9,2,41725,2,1,2
2,,0,,1,1,1,9,2,9,9,2,41726,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41728,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41731,2,1,2
2,,0,,1,1,2,2,2,9,9,2,41732,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41733,4,1,4
2,,0,,2,1,2,9,9,9,9,2,41734,6,1,6
2,,0,,1,2,9,9,9,9,9,2,41735,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41737,3,1,3
2,,0,,1,2,2,9,2,9,9,2,41739,2,1,2
2,,0,,1,1,1,9,2,9,9,2,41740,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41742,2,1,2
2,,0,,1,2,2,2,2,9,9,2,41744,1,1,1
2,,0,,2,2,2,2,2,9,9,2,41745,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41746,2,1,2
2,,3,2,1,2,2,9,2,9,9,2,41747,1,1,1
2,,0,,1,1,1,9,2,9,9,9,41749,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41753,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41754,3,1,3
2,,0,,1,2,1,9,9,9,9,2,41762,2,1,2
2,,0,,1,1,9,9,2,9,9,2,41765,1,1,1
2,,0,,1,1,9,1,2,9,9,2,41766,2,1,2
2,,0,,1,1,2,9,2,9,9,2,41768,2,1,2
2,,0,,2,2,2,9,2,9,9,2,41769,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41770,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41772,7,1,7
2,,0,,2,2,2,9,2,9,9,9,41773,2,1,2
2,,0,,2,2,2,1,9,9,9,2,41776,2,1,2
2,,0,,2,2,2,9,9,9,9,2,41777,1,1,1
2,,0,,2,2,2,2,2,2,9,2,41781,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41784,1,1,1
2,,0,,1,2,2,9,9,9,9,2,41788,1,1,1
2,,0,,1,1,2,9,9,9,9,2,41789,5,1,5
2,,0,,2,2,2,2,2,9,9,2,41790,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41791,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41792,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41793,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41796,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41797,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41799,2,1,2
2,,0,,1,2,2,9,2,9,9,2,41800,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41801,1,1,1
2,,0,,2,2,2,2,2,9,9,2,41803,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41807,2,1,2
2,,0,,1,2,2,9,2,9,9,2,41808,3,1,3
2,,0,,2,2,9,2,9,2,9,2,41809,5,1,5
2,,0,,2,1,1,9,9,9,9,2,41810,2,1,2
2,,2,1,1,1,2,9,2,9,9,2,41815,1,1,1
2,,0,,1,1,1,9,2,9,9,2,41816,1,1,1
2,,0,,1,1,2,9,2,9,9,2,41817,1,1,1
2,,0,,1,1,1,9,9,9,9,2,41819,1,1,1
2,,0,,2,1,2,2,2,9,9,2,41821,1,1,1
2,,0,,2,2,2,9,2,9,9,2,41824,2,1,2
1,2,5,2,1,1,9,9,9,9,9,2,41825,2,1,2
2,,0,,1,1,1,9,9,9,9,9,41827,1,1,1
2,,0,,1,1,1,9,9,9,9,2,41833,1,1,1
2,,0,,1,2,2,9,2,9,9,2,41834,1,1,1
2,,0,,2,2,2,9,9,9,9,2,41835,1,1,1
