D2_01,D2_03,D2_04,D2_05,D2_05_A,D2_06,D2_07,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN
9,2,2,5,511,1,2,49870,1,1,1
9,3,2,6,602,1,2,49871,1,1,1
9,6,0,7,705,1,2,49874,1,1,1
9,6,0,6,601,1,1,49875,3,1,3
9,5,2,5,511,1,1,49877,3,1,3
9,6,0,7,704,1,2,49878,1,1,1
9,2,3,3,303,1,2,49879,2,1,2
9,6,0,4,406,,,49880,2,1,2
9,6,0,8,802,1,2,49882,1,1,1
5,6,0,8,801,1,2,49883,3,1,3
1,5,12,1,100,1,1,49884,1,1,1
9,6,1,3,305,1,1,49885,1,1,1
9,5,0,6,603,1,1,49886,2,1,2
9,5,2,4,409,1,2,49887,1,1,1
9,3,2,3,305,1,1,49888,1,1,1
9,3,2,5,511,1,1,49890,1,1,1
9,3,2,6,601,1,2,49891,2,1,2
9,3,5,5,511,1,1,49892,1,1,1
9,2,2,6,602,1,2,49893,2,1,2
5,2,2,5,511,1,1,49894,1,1,1
5,6,1,6,603,1,2,49895,3,1,3
9,6,3,1,100,1,2,49896,2,1,2
9,2,0,5,510,1,1,49897,1,1,1
9,6,0,5,511,,,49898,2,1,2
9,2,0,8,804,1,2,49899,2,1,2
9,6,0,3,305,,,49900,3,1,3
9,2,6,1,100,1,2,49901,2,1,2
9,6,0,6,602,1,2,49902,2,1,2
9,6,0,6,602,1,2,49903,3,1,3
9,2,2,4,406,1,1,49904,1,1,1
9,6,0,4,406,1,1,49905,2,1,2
9,3,0,6,603,1,1,49907,1,1,1
9,5,1,7,705,1,2,49909,2,1,2
9,6,1,7,705,1,2,49910,3,1,3
9,5,6,3,304,1,1,49911,1,1,1
5,6,0,6,603,1,1,49912,3,1,3
5,3,1,6,611,1,1,49913,1,1,1
9,6,0,5,511,1,1,49915,3,1,3
9,2,3,3,302,1,2,49916,1,1,1
9,4,6,4,406,1,2,49917,1,1,1
9,6,0,5,511,,,49920,4,1,4
9,5,1,6,600,1,2,49921,1,1,1
9,6,0,7,702,1,1,49922,2,1,2
9,6,0,6,602,1,2,49924,2,1,2
9,5,1,7,705,1,2,49925,1,1,1
9,6,0,4,408,1,1,49927,1,1,1
9,3,2,8,803,1,1,49928,1,1,1
9,6,0,6,602,1,1,49929,4,1,4
1,5,2,8,802,1,2,49930,1,1,1
9,6,0,6,602,1,1,49932,1,1,1
5,5,4,6,602,1,1,49933,3,1,3
9,6,0,5,513,1,1,49935,1,1,1
9,2,1,5,511,1,2,49936,1,1,1
9,2,1,7,705,1,1,49937,2,1,2
9,6,2,5,513,1,1,49938,1,1,1
9,2,1,3,305,1,2,49940,2,1,2
9,5,0,8,802,1,2,49941,1,1,1
9,3,2,6,603,1,2,49942,1,1,1
9,2,3,3,303,1,2,49943,2,1,2
9,1,0,7,705,1,2,49944,1,1,1
9,6,1,6,603,1,2,49946,1,1,1
9,6,0,4,409,,,49947,2,1,2
9,6,0,4,408,1,1,49949,3,1,3
9,6,0,7,701,1,2,49950,3,1,3
9,2,2,6,602,1,2,49952,2,1,2
9,4,2,7,705,1,2,49953,1,1,1
9,5,1,8,802,1,2,49955,1,1,1
9,6,0,5,510,,,49956,4,1,4
5,5,3,3,303,1,2,49958,1,1,1
9,6,6,3,304,1,2,49959,3,1,3
9,3,4,5,513,1,1,49960,2,1,2
9,2,1,7,705,1,1,49961,1,1,1
9,3,3,8,805,1,2,49962,7,1,7
9,2,2,3,305,1,2,49963,2,1,2
9,5,2,6,601,1,2,49965,1,1,1
9,3,3,8,802,1,2,49966,1,1,1
9,3,2,5,513,1,2,49967,2,1,2
5,6,0,3,305,,,49969,3,1,3
9,6,1,4,406,1,1,49973,1,1,1
9,6,2,5,511,1,2,49976,2,1,2
9,6,1,3,305,1,2,49977,1,1,1
9,6,0,4,409,,,49979,4,1,4
9,6,0,7,705,1,1,49980,1,1,1
9,6,0,5,511,1,1,49983,6,1,6
9,2,1,6,604,1,1,49984,1,1,1
9,3,2,5,511,1,1,49990,1,1,1
9,3,1,6,602,1,1,49992,1,1,1
9,6,1,4,409,1,1,49995,3,1,3
9,3,0,5,511,1,1,49996,1,1,1
9,2,1,8,810,1,1,49998,1,1,1
9,6,0,7,702,1,2,49999,3,1,3
9,3,2,4,408,1,2,50001,1,1,1
9,2,0,7,705,1,1,50003,1,1,1
9,2,0,6,603,1,2,50004,2,1,2
9,3,0,8,802,1,2,50005,2,1,2
9,3,2,6,605,1,2,50006,2,1,2
9,3,1,6,602,1,1,50007,1,1,1
9,2,3,5,510,1,2,50008,2,1,2
9,6,0,7,705,1,1,50009,1,1,1
9,6,1,5,511,1,2,50010,4,1,4
5,6,1,5,511,1,2,50011,1,1,1
9,6,0,5,511,1,1,50012,1,1,1
9,6,0,5,511,1,1,50013,3,1,3
9,6,0,8,801,1,1,50014,5,1,5
9,6,0,5,511,1,1,50015,4,1,4
9,6,0,7,705,1,2,50017,3,1,3
9,2,3,3,305,1,2,50018,2,1,2
5,2,2,6,602,1,2,50019,2,1,2
9,3,1,7,711,1,2,50020,2,1,2
9,5,1,7,705,1,2,50022,2,1,2
9,3,0,8,802,1,1,50023,1,1,1
9,5,2,5,511,1,2,50025,1,1,1
9,3,2,7,705,1,1,50027,1,1,1
9,5,0,7,705,1,2,50028,1,1,1
9,5,3,4,408,1,1,50029,2,1,2
9,3,1,8,802,1,1,50030,1,1,1
9,5,4,5,510,1,1,50031,1,1,1
5,6,0,7,705,1,1,50032,1,1,1
9,5,1,7,705,1,2,50033,2,1,2
9,6,0,5,511,,,50034,2,1,2
9,3,3,8,811,1,1,50035,1,1,1
9,6,4,4,407,1,2,50036,1,1,1
9,2,0,8,801,1,2,50037,2,1,2
9,2,0,6,606,1,1,50038,1,1,1
9,4,4,3,301,1,1,50039,1,1,1
9,6,0,3,302,1,1,50040,3,1,3
9,6,0,7,706,1,2,50041,1,1,1
9,5,1,7,707,1,2,50042,1,1,1
9,1,1,7,705,1,2,50043,1,1,1
9,5,2,7,706,1,2,50044,1,1,1
9,6,0,7,710,1,2,50045,2,1,2
9,6,0,4,406,,,50046,7,1,7
9,4,1,5,511,1,2,50047,1,1,1
9,6,0,7,704,2,1,50048,2,1,2
9,3,2,7,705,1,2,50049,1,1,1
9,5,1,7,705,1,1,50051,1,1,1
9,5,0,5,510,1,1,50052,4,1,4
9,2,1,5,511,1,2,50053,2,1,2
9,3,4,3,305,1,2,50054,2,1,2
9,6,0,7,705,2,1,50056,1,1,1
9,1,0,8,802,1,2,50057,1,1,1
5,6,1,8,804,1,2,50058,1,1,1
9,6,1,8,804,1,2,50059,4,1,4
9,3,2,8,802,1,2,50060,1,1,1
9,6,0,7,705,1,2,50061,3,1,3
9,6,0,6,606,1,1,50062,2,1,2
9,1,3,4,409,1,2,50063,2,1,2
9,3,3,7,710,1,2,50064,1,1,1
9,3,3,4,407,1,1,50065,2,1,2
9,6,0,7,710,1,1,50066,1,1,1
9,6,0,5,511,1,1,50067,1,1,1
9,6,0,7,706,1,1,50068,3,1,3
9,2,2,3,305,1,1,50069,2,1,2
9,3,3,5,510,1,2,50070,2,1,2
9,6,0,7,705,1,2,50071,3,1,3
1,3,2,5,511,1,1,50072,1,1,1
9,2,2,5,511,1,2,50073,2,1,2
5,6,0,4,408,,,50074,2,1,2
9,6,0,6,604,2,1,50075,3,1,3
9,3,1,7,705,1,2,50077,2,1,2
5,1,3,3,305,1,1,50079,1,1,1
9,6,0,5,511,1,1,50080,3,1,3
9,6,0,8,801,1,1,50082,3,1,3
5,2,2,3,305,1,1,50083,1,1,1
5,5,1,7,701,1,2,50084,1,1,1
9,2,2,4,407,1,2,50085,2,1,2
9,3,3,8,802,1,2,50086,2,1,2
9,3,0,8,801,1,1,50087,1,1,1
9,2,2,4,406,1,2,50088,2,1,2
9,6,0,3,305,1,1,50089,2,1,2
9,3,2,5,511,1,1,50090,1,1,1
9,5,2,5,511,1,2,50091,1,1,1
9,5,2,6,603,1,2,50092,1,1,1
9,5,1,5,511,1,2,50095,1,1,1
9,2,4,8,802,1,1,50096,1,1,1
9,2,2,5,511,1,2,50097,2,1,2
1,2,0,7,705,2,1,50098,1,1,1
9,2,1,7,705,1,2,50099,2,1,2
1,3,0,4,406,1,1,50100,1,1,1
9,3,1,5,511,1,1,50101,1,1,1
9,6,0,4,409,,,50102,3,1,3
9,3,3,7,703,1,2,50103,2,1,2
9,2,3,6,601,1,1,50104,1,1,1
9,2,3,3,305,1,1,50106,2,1,2
9,2,1,3,305,1,1,50107,1,1,1
9,3,0,6,603,1,1,50108,1,1,1
9,4,3,4,408,1,1,50109,2,1,2
9,3,1,7,705,1,1,50110,1,1,1
9,6,2,5,511,1,2,50112,1,1,1
9,6,0,5,511,3,2,50114,1,1,1
9,6,1,3,301,1,1,50115,2,1,2
5,2,1,6,603,1,1,50116,1,1,1
9,6,0,7,705,1,2,50117,3,1,3
9,2,2,5,513,1,2,50118,5,1,5
9,2,1,6,604,1,2,50119,2,1,2
9,3,0,5,511,1,2,50121,2,1,2
9,2,3,6,602,1,2,50122,2,1,2
9,6,0,7,705,1,1,50124,1,1,1
9,5,2,4,406,1,2,50127,1,1,1
9,6,0,4,408,,,50128,4,1,4
9,5,4,3,305,1,1,50130,1,1,1
9,5,1,5,511,1,2,50131,1,1,1
9,6,1,5,511,1,1,50132,1,1,1
9,6,0,7,702,1,2,50135,3,1,3
9,3,0,5,511,1,1,50136,3,1,3
9,3,1,7,710,1,1,50137,1,1,1
9,6,0,3,305,1,1,50138,3,1,3
9,4,5,1,100,1,2,50139,1,1,1
5,2,2,5,511,1,2,50141,2,1,2
9,1,0,4,409,1,1,50142,3,1,3
1,2,1,5,513,1,2,50143,2,1,2
9,3,0,7,703,1,2,50144,2,1,2
9,2,0,5,511,1,1,50145,1,1,1
9,4,0,8,802,1,2,50146,1,1,1
9,2,2,4,408,1,2,50147,2,1,2
9,6,0,7,702,1,1,50148,3,1,3
9,6,4,5,511,1,2,50149,1,1,1
9,6,0,4,407,,,50150,4,1,4
9,6,0,7,702,1,1,50151,3,1,3
9,6,2,5,511,1,2,50153,4,1,4
9,6,0,4,409,1,1,50154,4,1,4
9,3,2,7,705,1,2,50155,2,1,2
5,6,0,5,511,,,50157,3,1,3
9,2,1,5,511,1,1,50158,3,1,3
9,5,4,5,511,1,2,50161,1,1,1
9,6,1,7,703,1,2,50162,2,1,2
5,6,0,4,409,,,50163,3,1,3
9,6,0,5,510,1,1,50164,4,1,4
9,5,2,1,100,1,2,50165,1,1,1
9,6,2,3,305,1,1,50167,2,1,2
5,6,1,3,305,1,2,50168,1,1,1
9,3,3,7,705,1,1,50169,1,1,1
9,4,2,5,511,1,1,50170,1,1,1
9,2,4,7,700,1,2,50171,2,1,2
9,2,2,5,511,1,1,50172,4,1,4
5,3,3,3,305,1,1,50173,2,1,2
5,2,1,5,511,1,2,50174,1,1,1
9,6,0,6,603,1,2,50175,1,1,1
1,6,3,6,604,1,1,50176,2,1,2
9,5,1,5,511,1,2,50177,1,1,1
9,3,2,7,705,1,1,50178,1,1,1
9,6,0,7,702,1,1,50179,3,1,3
9,3,2,3,305,1,2,50181,2,1,2
9,5,1,7,705,1,1,50182,1,1,1
9,3,1,5,511,1,1,50183,5,1,5
9,1,1,5,511,1,1,50184,6,1,6
9,2,2,5,511,1,2,50186,1,1,1
9,2,1,6,603,1,1,50187,2,1,2
9,3,0,7,705,1,2,50188,2,1,2
9,6,0,7,705,1,2,50189,3,1,3
9,4,4,6,602,1,1,50191,1,1,1
9,6,0,8,804,1,2,50192,1,1,1
5,6,0,4,406,,,50193,8,1,8
9,6,1,6,602,1,2,50194,2,1,2
1,6,5,4,406,1,2,50196,1,1,1
9,6,0,7,705,1,1,50197,1,1,1
9,3,1,5,511,1,2,50199,2,1,2
9,2,0,5,511,1,1,50200,1,1,1
9,6,1,5,511,1,2,50201,4,1,4
9,6,0,4,409,,,50202,3,1,3
1,6,0,5,511,1,1,50204,1,1,1
9,2,4,3,303,1,2,50206,1,1,1
9,3,1,5,511,1,2,50209,2,1,2
9,6,0,7,703,1,2,50210,3,1,3
9,1,2,4,406,1,1,50216,2,1,2
9,3,2,8,802,1,2,50218,2,1,2
9,6,0,6,601,1,2,50220,1,1,1
9,6,0,8,802,1,2,50221,1,1,1
9,3,1,6,603,1,2,50222,2,1,2
9,6,3,6,601,1,2,50225,1,1,1
9,2,1,4,406,1,2,50226,1,1,1
9,5,1,7,710,1,2,50227,1,1,1
9,6,0,4,407,,,50231,2,1,2
9,5,3,6,611,1,2,50232,1,1,1
9,2,2,5,511,1,1,50233,2,1,2
5,2,0,7,705,1,1,50234,1,1,1
9,6,2,7,705,1,1,50237,1,1,1
9,5,2,6,601,1,2,50238,3,1,3
9,6,0,5,511,2,1,50240,3,1,3
9,6,1,6,603,1,2,50241,2,1,2
9,6,0,6,603,1,1,50243,3,1,3
9,5,1,6,603,1,2,50244,2,1,2
5,3,0,7,708,1,1,50245,1,1,1
9,5,0,5,511,1,1,50247,3,1,3
9,5,1,7,705,1,1,50249,1,1,1
9,6,1,5,511,1,2,50250,1,1,1
1,5,1,4,409,1,2,50251,1,1,1
9,6,0,4,407,1,1,50252,3,1,3
9,5,4,3,305,1,1,50253,1,1,1
9,2,2,5,511,1,1,50254,3,1,3
9,6,0,6,603,1,1,50257,3,1,3
9,2,3,3,305,1,2,50259,1,1,1
9,6,2,4,406,1,2,50260,2,1,2
9,5,2,3,305,1,1,50261,1,1,1
9,6,0,7,703,1,2,50262,3,1,3
9,6,1,3,301,1,2,50263,3,1,3
9,3,2,7,705,1,2,50266,2,1,2
9,6,0,6,601,1,2,50267,1,1,1
9,6,0,4,409,,,50268,4,1,4
9,6,0,6,602,1,1,50269,3,1,3
9,3,3,8,802,1,1,50270,1,1,1
5,3,3,8,804,1,1,50271,1,1,1
9,3,2,7,704,1,2,50272,2,1,2
9,5,3,3,303,1,1,50275,4,1,4
9,6,2,6,603,1,2,50276,1,1,1
9,6,0,4,407,,,50278,3,1,3
9,2,2,5,511,1,1,50279,1,1,1
9,6,0,7,705,1,2,50280,1,1,1
9,2,2,3,305,1,1,50281,3,1,3
9,5,4,5,511,1,2,50282,1,1,1
9,3,1,5,510,1,2,50283,3,1,3
9,6,1,7,705,1,2,50285,3,1,3
1,5,1,4,409,1,2,50286,2,1,2
9,6,0,5,511,1,2,50287,2,1,2
9,2,4,5,510,1,2,50288,2,1,2
9,2,2,5,511,1,2,50289,2,1,2
9,5,1,7,705,1,2,50290,2,1,2
9,2,2,5,511,1,1,50291,2,1,2
9,3,2,7,701,1,1,50293,1,1,1
9,3,1,5,511,1,2,50295,1,1,1
9,3,1,5,511,1,2,50298,2,1,2
9,6,0,5,512,1,2,50299,2,1,2
9,3,2,5,511,1,1,50300,1,1,1
9,6,0,7,705,1,2,50301,1,1,1
9,6,0,8,802,1,2,50303,2,1,2
9,3,1,8,802,1,1,50304,1,1,1
9,3,1,6,602,1,2,50306,2,1,2
9,2,4,3,305,1,2,50307,2,1,2
5,2,1,6,601,1,2,50309,2,1,2
9,5,1,7,705,1,2,50310,1,1,1
9,6,0,5,511,1,2,50311,1,1,1
1,5,3,6,602,1,1,50312,1,1,1
9,2,2,5,511,1,2,50313,2,1,2
9,2,2,5,511,1,2,50314,2,1,2
9,3,4,3,301,1,2,50315,2,1,2
9,3,0,6,602,1,1,50316,1,1,1
9,6,0,3,305,,,50318,3,1,3
5,2,1,3,304,1,2,50321,2,1,2
9,6,0,7,706,1,2,50322,6,1,6
9,3,0,8,801,1,2,50326,2,1,2
9,6,0,4,409,2,1,50327,1,1,1
9,2,1,4,406,1,1,50332,4,1,4
9,6,0,5,511,1,1,50333,3,1,3
9,3,2,4,407,1,1,50334,1,1,1
9,6,0,7,701,1,1,50335,1,1,1
5,5,4,7,704,1,1,50336,1,1,1
9,2,3,6,602,1,2,50337,1,1,1
9,2,5,5,510,1,2,50338,2,1,2
5,3,4,4,407,1,2,50339,2,1,2
9,6,0,5,511,1,1,50340,2,1,2
9,6,0,4,407,,,50341,2,1,2
9,3,2,7,705,1,2,50342,2,1,2
9,2,0,5,513,1,2,50343,2,1,2
9,6,0,3,305,,,50345,2,1,2
9,3,2,7,705,1,2,50346,2,1,2
9,6,0,5,511,1,1,50347,2,1,2
9,2,2,6,602,1,2,50348,2,1,2
5,6,0,5,510,,,50349,3,1,3
9,3,0,8,802,1,1,50350,2,1,2
9,5,1,4,408,1,1,50353,1,1,1
9,6,0,5,511,1,1,50354,4,1,4
9,4,2,4,408,1,2,50355,1,1,1
9,3,1,7,705,1,1,50356,2,1,2
9,3,1,7,705,1,2,50359,2,1,2
9,2,3,3,305,1,1,50360,2,1,2
5,6,0,5,511,1,2,50361,1,1,1
9,3,3,5,511,1,2,50362,2,1,2
9,2,2,3,304,1,1,50363,2,1,2
9,3,0,8,801,1,2,50364,2,1,2
9,6,0,5,511,1,1,50366,1,1,1
9,6,0,5,513,1,1,50369,7,1,7
9,2,1,5,511,1,2,50371,4,1,4
5,6,0,4,409,,,50372,3,1,3
9,6,0,7,705,2,1,50374,3,1,3
9,3,2,8,802,1,2,50375,2,1,2
9,6,0,6,602,1,2,50376,1,1,1
9,2,0,8,801,1,2,50378,2,1,2
1,2,1,5,512,1,2,50379,2,1,2
9,2,2,3,305,1,1,50380,2,1,2
9,5,2,7,705,1,2,50381,1,1,1
9,6,0,3,301,,,50382,4,1,4
9,6,3,5,511,1,2,50384,1,1,1
9,6,0,6,601,1,1,50386,3,1,3
9,6,0,7,701,1,1,50387,4,1,4
9,3,2,7,705,1,2,50388,2,1,2
9,6,0,7,701,1,2,50389,2,1,2
9,3,1,6,605,1,2,50390,2,1,2
9,5,1,7,705,1,2,50391,1,1,1
5,5,1,5,511,1,2,50392,1,1,1
9,3,2,7,703,1,2,50394,2,1,2
9,6,0,6,602,1,2,50395,2,1,2
9,5,0,8,801,1,2,50396,1,1,1
9,2,3,5,511,1,1,50397,1,1,1
9,3,3,5,511,1,2,50398,3,1,3
9,6,1,6,603,1,2,50401,2,1,2
9,5,0,5,511,1,1,50402,2,1,2
9,6,0,7,701,1,1,50403,3,1,3
9,6,0,3,303,1,1,50404,4,1,4
9,6,0,4,409,1,1,50405,3,1,3
5,2,4,4,409,1,2,50406,2,1,2
9,2,0,4,408,1,2,50408,1,1,1
5,6,0,5,511,1,2,50409,2,1,2
1,3,4,3,305,1,2,50410,2,1,2
9,6,1,8,802,1,2,50411,2,1,2
9,6,0,4,408,,,50413,3,1,3
9,6,1,7,705,1,2,50414,1,1,1
9,6,2,6,602,1,2,50416,1,1,1
5,2,1,6,603,1,2,50417,2,1,2
9,6,0,6,603,1,2,50418,2,1,2
9,5,0,8,802,1,2,50419,1,1,1
5,6,0,5,511,1,1,50420,2,1,2
5,2,0,5,511,1,2,50421,2,1,2
5,2,2,6,602,1,2,50422,2,1,2
9,6,1,8,801,1,1,50424,1,1,1
5,2,3,4,409,1,2,50425,2,1,2
1,3,1,3,305,1,2,50427,2,1,2
9,6,0,7,706,1,2,50428,1,1,1
9,6,1,6,603,1,2,50429,2,1,2
9,4,1,3,305,1,2,50430,1,1,1
9,2,1,4,409,1,1,50431,1,1,1
5,6,0,5,511,1,2,50432,1,1,1
5,3,2,6,604,1,2,50433,1,1,1
9,5,3,8,802,1,2,50434,1,1,1
9,6,0,7,701,1,2,50436,2,1,2
9,3,1,8,803,1,1,50437,2,1,2
9,3,1,7,705,1,2,50438,2,1,2
9,5,2,4,406,1,2,50439,5,1,5
9,2,2,6,601,1,2,50440,2,1,2
5,6,0,7,705,1,1,50441,1,1,1
9,1,0,7,705,1,2,50443,2,1,2
9,6,0,3,304,,,50444,2,1,2
1,3,0,8,802,1,2,50445,2,1,2
9,3,2,8,802,1,2,50446,2,1,2
9,3,3,5,511,1,2,50447,2,1,2
9,2,0,8,802,1,1,50448,1,1,1
9,3,1,8,801,1,1,50450,1,1,1
9,3,1,8,803,1,2,50452,2,1,2
5,2,1,4,406,1,1,50453,3,1,3
9,3,1,3,305,1,2,50454,2,1,2
5,6,2,5,511,1,2,50456,2,1,2
9,3,0,5,511,1,1,50458,1,1,1
5,2,1,5,511,1,2,50462,2,1,2
9,6,0,8,802,1,1,50463,1,1,1
9,6,0,7,705,1,2,50464,1,1,1
9,6,0,6,602,1,1,50465,3,1,3
5,6,0,6,602,1,1,50466,3,1,3
9,6,0,5,511,1,1,50467,3,1,3
5,6,0,4,408,4,1,50468,2,1,2
9,2,1,5,511,1,2,50469,1,1,1
9,6,0,7,705,1,2,50470,1,1,1
9,5,0,8,802,1,2,50471,1,1,1
9,6,0,7,702,1,1,50472,1,1,1
9,6,0,8,805,1,2,50473,1,1,1
9,2,1,6,602,1,1,50474,1,1,1
9,6,0,5,511,1,2,50475,3,1,3
9,3,2,6,602,1,2,50476,2,1,2
9,3,1,6,602,1,2,50477,1,1,1
9,3,1,5,512,1,2,50478,2,1,2
5,2,3,4,408,1,1,50479,1,1,1
9,2,5,3,305,1,2,50480,1,1,1
9,4,2,6,602,1,2,50481,1,1,1
5,6,0,4,406,1,2,50482,2,1,2
9,6,1,5,511,1,2,50483,2,1,2
5,6,0,5,510,1,1,50485,3,1,3
9,2,1,4,408,1,2,50486,1,1,1
5,6,2,5,511,1,1,50487,2,1,2
9,3,2,6,602,1,2,50488,2,1,2
5,2,2,3,305,1,1,50489,1,1,1
5,6,0,6,603,1,2,50490,3,1,3
9,3,1,3,305,1,2,50491,1,1,1
9,3,3,5,511,1,2,50492,2,1,2
9,6,0,5,511,1,1,50495,2,1,2
5,6,0,5,511,1,2,50496,4,1,4
9,6,0,7,703,1,1,50498,4,1,4
9,2,3,3,304,1,2,50500,2,1,2
9,5,1,5,511,1,1,50501,3,1,3
9,2,4,6,602,1,1,50502,1,1,1
9,6,0,4,409,,,50503,3,1,3
9,6,0,7,702,1,2,50504,1,1,1
9,2,1,5,511,1,2,50505,2,1,2
9,3,1,5,511,1,2,50506,4,1,4
9,6,0,7,705,1,2,50507,1,1,1
9,4,2,3,302,1,1,50508,1,1,1
9,2,2,5,510,1,1,50511,1,1,1
9,5,1,4,409,1,1,50513,1,1,1
9,6,0,7,705,1,2,50514,2,1,2
9,2,1,5,511,1,2,50515,2,1,2
9,5,2,5,511,1,2,50516,1,1,1
9,6,1,5,511,1,2,50518,1,1,1
5,6,0,7,705,1,1,50519,3,1,3
9,2,3,5,511,1,1,50520,1,1,1
9,5,0,6,606,1,2,50521,1,1,1
9,4,4,3,302,1,2,50522,1,1,1
9,2,4,3,303,1,2,50523,1,1,1
9,3,2,6,601,1,2,50524,2,1,2
9,3,3,2,200,1,1,50526,2,1,2
9,6,0,8,802,1,1,50527,1,1,1
9,5,5,3,303,1,2,50528,1,1,1
9,6,0,7,704,1,1,50529,3,1,3
9,6,0,8,802,1,2,50531,3,1,3
9,5,0,7,705,1,1,50533,2,1,2
9,6,0,5,511,1,1,50534,3,1,3
9,5,1,5,511,1,2,50535,1,1,1
9,5,1,6,603,1,2,50536,1,1,1
9,6,0,7,705,1,1,50539,2,1,2
9,2,4,5,511,1,1,50541,1,1,1
1,6,0,7,705,3,1,50544,2,1,2
5,2,2,5,511,1,1,50545,1,1,1
5,6,0,7,702,1,1,50546,2,1,2
9,6,3,5,511,1,1,50547,3,1,3
9,6,0,5,511,1,2,50549,2,1,2
9,1,0,6,602,1,1,50550,2,1,2
9,3,1,7,705,1,2,50551,2,1,2
9,6,2,5,511,1,2,50552,1,1,1
9,6,0,5,511,1,1,50553,1,1,1
9,5,0,8,801,1,2,50554,1,1,1
9,6,0,5,511,1,1,50556,3,1,3
9,5,0,7,705,1,2,50557,1,1,1
9,6,0,7,705,1,1,50558,3,1,3
9,3,3,5,511,1,2,50559,2,1,2
9,6,0,6,603,1,1,50560,1,1,1
9,5,2,6,603,1,1,50561,3,1,3
9,6,0,5,511,1,2,50562,3,1,3
9,1,0,5,512,1,1,50563,1,1,1
9,6,4,4,406,1,1,50564,1,1,1
9,1,0,7,701,1,2,50565,2,1,2
9,3,3,3,305,1,1,50566,3,1,3
9,4,2,3,305,1,2,50568,1,1,1
9,2,0,8,802,1,1,50569,1,1,1
9,3,1,8,802,1,2,50570,2,1,2
9,6,0,6,602,1,1,50571,2,1,2
9,2,0,5,511,1,1,50572,1,1,1
9,3,3,3,305,1,2,50574,2,1,2
5,6,0,7,705,1,1,50575,3,1,3
9,2,2,7,705,1,1,50576,1,1,1
9,6,0,6,602,1,2,50577,2,1,2
9,2,2,7,706,1,2,50580,1,1,1
9,3,0,4,409,1,2,50582,2,1,2
9,4,3,7,705,1,2,50585,1,1,1
5,6,0,5,511,1,1,50586,4,1,4
9,6,1,4,406,1,2,50588,1,1,1
9,6,0,5,511,1,2,50589,4,1,4
9,2,1,7,706,1,2,50590,2,1,2
9,2,1,7,705,1,1,50591,1,1,1
9,3,3,4,407,1,2,50593,4,1,4
9,6,0,5,511,1,2,50595,3,1,3
9,5,2,8,802,1,2,50596,1,1,1
9,6,0,7,704,1,1,50597,3,1,3
9,5,3,8,803,1,2,50599,1,1,1
9,6,0,6,602,1,2,50600,1,1,1
5,3,3,4,409,1,2,50601,2,1,2
9,6,1,5,511,1,2,50602,1,1,1
9,2,0,3,305,1,1,50604,1,1,1
9,3,1,7,705,1,1,50606,1,1,1
9,5,4,4,409,1,2,50607,1,1,1
9,6,0,7,704,1,2,50608,3,1,3
9,4,3,4,408,1,2,50609,1,1,1
9,2,2,7,705,1,2,50611,2,1,2
9,6,1,5,511,1,1,50612,2,1,2
5,2,1,4,408,1,1,50613,1,1,1
9,6,0,4,407,1,1,50614,2,1,2
5,3,2,7,705,1,2,50617,2,1,2
9,5,1,7,705,1,2,50618,1,1,1
5,6,0,4,407,,,50619,3,1,3
5,3,1,7,710,1,2,50620,2,1,2
9,6,1,7,708,1,1,50621,4,1,4
9,6,0,5,511,1,1,50622,1,1,1
9,6,0,7,701,1,2,50625,3,1,3
9,2,2,4,408,1,2,50626,1,1,1
9,1,1,5,511,1,2,50627,2,1,2
9,3,1,8,811,1,2,50629,2,1,2
9,6,0,4,406,1,1,50630,4,1,4
9,2,2,5,511,1,2,50632,1,1,1
9,2,1,5,511,1,2,50636,2,1,2
5,5,2,6,602,1,1,50637,2,1,2
9,3,4,3,305,1,2,50640,2,1,2
9,6,1,5,511,1,1,50641,1,1,1
9,6,1,8,811,1,2,50642,1,1,1
9,3,3,5,511,1,2,50643,2,1,2
9,3,0,6,603,1,2,50644,2,1,2
9,6,0,6,601,1,1,50645,1,1,1
1,3,1,7,705,1,2,50646,2,1,2
9,3,2,5,513,1,1,50647,1,1,1
5,6,0,7,701,1,1,50648,2,1,2
9,6,0,5,511,1,1,50649,3,1,3
9,6,2,4,409,1,2,50650,1,1,1
9,5,0,5,511,1,2,50651,4,1,4
9,3,0,3,303,1,1,50652,1,1,1
9,3,2,6,604,1,1,50654,1,1,1
9,3,1,5,511,1,2,50655,2,1,2
9,3,2,3,305,1,2,50656,2,1,2
9,3,2,7,705,1,1,50657,1,1,1
1,6,0,4,409,1,2,50658,1,1,1
9,6,0,6,601,2,1,50659,4,1,4
9,3,1,7,705,1,2,50660,2,1,2
9,5,2,7,705,1,2,50661,1,1,1
5,2,2,5,511,1,2,50662,2,1,2
9,6,4,5,511,1,2,50664,2,1,2
9,3,0,7,705,1,2,50666,2,1,2
9,6,0,8,801,2,1,50667,1,1,1
9,6,1,4,408,1,2,50668,1,1,1
9,3,1,7,705,1,1,50670,1,1,1
5,6,0,6,604,1,1,50672,2,1,2
1,5,3,4,409,1,1,50674,1,1,1
9,6,0,4,408,,,50675,3,1,3
9,6,0,4,409,1,2,50676,3,1,3
9,2,1,5,511,1,2,50677,1,1,1
9,5,2,7,705,1,2,50678,1,1,1
